Código AMIE|Nombre de la Institución Educativa|Código División Política Administrativa Provincia|Provincia|Código División Política Administrativa  Cantón|Cantón|Código División Política Administrativa  Parroquia|Parroquia|Código de Distrito|Sostenimiento|Tipo de Educación|Modalidad|Jornada|Acceso (terrestre/ aéreo/fluvial)|Número de estudiantes|Número de docentes
11H00086|LICEO AMERICANO|11|LOJA|1101|LOJA|110102|SAN SEBASTIAN|11D01|Particular|Educación regular|Presencial|Matutina|Terrestre|130|15
11H00090|ROSA ELENA EGUIGUREN|11|LOJA|1101|LOJA|110102|SAN SEBASTIAN|11D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|7|1
11H00099|CARLOS BURNEO ARIAS|11|LOJA|1101|LOJA|110102|SAN SEBASTIAN|11D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|64|4
11H00102|EDISON CALLE LOAIZA|11|LOJA|1101|LOJA|110102|SAN SEBASTIAN|11D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|234|11
11H00104|U.E MUNICIPAL HEROES DEL CENEPA|11|LOJA|1101|LOJA|110102|SAN SEBASTIAN|11D01|Municipal|Educación regular|Presencial|Matutina|Terrestre|301|15
11H00109|LUIS HUMBERTO BENITEZ COSTA|11|LOJA|1101|LOJA|110102|SAN SEBASTIAN|11D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|149|10
11H00122|ALFONSO AULESTIA BRAVO|11|LOJA|1101|LOJA|110102|SAN SEBASTIAN|11D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|29|3
11H00134|TECNICO FISCAL MIXTO 27 DE FEBRERO|11|LOJA|1101|LOJA|110102|SAN SEBASTIAN|11D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|1188|67
11H01839|MERCEDES DE JESUS MOLINA Y AYALA|11|LOJA|1101|LOJA|110101|EL SAGRARIO|11D01|Fiscomisional|Educación regular|Presencial|Vespertina|Terrestre|105|5
11H01846|CONSERVATORIO SUPERIOR SALVADOR BUSTAMANTE CELI|11|LOJA|1101|LOJA|110104|VALLE|11D01|Fiscal|Educación Artistica|Presencial|Vespertina|Terrestre|0|60
11H01850|DON BOSCO|11|LOJA|1101|LOJA|110104|VALLE|11D01|Municipal|No Escolarizado|Presencial|Matutina y Vespertina|Terrestre|0|1
11H01855|HUMANITOS|11|LOJA|1101|LOJA|110101|EL SAGRARIO|11D01|Particular|Educación regular|Presencial|Matutina|Terrestre|17|5
11H01903|CORDILLERA|11|LOJA|1101|LOJA|110101|EL SAGRARIO|11D01|Particular|Educación regular|Presencial|Matutina|Terrestre|295|29
11H01912|UNIDAD EDUCATIVA A DISTANCIA DE LOJA EXTENSION RENACIMIENTO|11|LOJA|1101|LOJA|110102|SAN SEBASTIAN|11D01|Fiscomisional|Popular Permanente|A Distancia|Matutina|Terrestre|83|26
11H00234|FAUSTO MOLINA|11|LOJA|1101|LOJA|110104|VALLE|11D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|8|1
11H00239|MIGUEL ANGEL SUAREZ ROJAS|11|LOJA|1101|LOJA|110104|VALLE|11D01|Particular|Educación regular|Presencial|Matutina|Terrestre|205|16
11H00240|ADOLFO JURADO GONZALEZ|11|LOJA|1101|LOJA|110104|VALLE|11D01|Fiscal|Popular Permanente|Presencial|Vespertina|Terrestre|47|6
11H00247|ANGEL MODESTO VALLEJO VIVANCO|11|LOJA|1101|LOJA|110104|VALLE|11D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|39|3
11H00249|AGUSTIN ALFONSO PALACIO PALACIO|11|LOJA|1101|LOJA|110104|VALLE|11D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|46|4
11H00251|UNIDAD INFANTIL Y ORFANATO MUNICIPAL N1|11|LOJA|1101|LOJA|110104|VALLE|11D01|Municipal|Educación regular|Presencial|Matutina|Terrestre|62|12
11H00268|TENIENTE HUGO ORTIZ N2|11|LOJA|1101|LOJA|110104|VALLE|11D01|Fiscal|Educación regular|Presencial|Vespertina|Terrestre|130|10
11H00274|UNIDAD EDUC FISCOMISIONAL A DISTACIA JOSE MARIA VELAZ SJ EXT 1LOJA|11|LOJA|1101|LOJA|110104|VALLE|11D01|Fiscomisional|Popular Permanente|Semipresencial|Vespertina|Terrestre|139|7
11H00279|BENIGNO BAYANCELA|11|LOJA|1101|LOJA|110104|VALLE|11D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|285|16
11H00280|UNIDAD EDUCATIVA CALASANZ|11|LOJA|1101|LOJA|110104|VALLE|11D01|Fiscomisional|Educación regular|Presencial|Matutina y Nocturna|Terrestre|2153|82
11H00287|INSTITUTO TECNOLOGICO SUPERIOR DANIEL ALVAREZ BURNEO|11|LOJA|1101|LOJA|110104|VALLE|11D01|Fiscomisional|Educación regular|Presencial|Matutina y Nocturna|Terrestre|3059|170
11H00143|SIGLO XXI|11|LOJA|1101|LOJA|110101|EL SAGRARIO|11D01|Particular|Educación regular|Presencial|Matutina|Terrestre|183|16
11H00193|EL TESORO DEL SABER|11|LOJA|1101|LOJA|110101|EL SAGRARIO|11D01|Particular|Educación regular|Presencial|Matutina|Terrestre|148|11
11H00297|CENTRO ARTESANAL TNTE. HUGO ORTIZ|11|LOJA|1101|LOJA|110104|VALLE|11D01|Fiscal|Popular Permanente|Presencial|Nocturna|Terrestre|135|8
11H00298|TENIENTE HUGO ORTIZ N1|11|LOJA|1101|LOJA|110104|VALLE|11D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|347|20
11H00038|CENTRO EDUCATIVO CARPE DIEM|11|LOJA|1101|LOJA|110101|EL SAGRARIO|11D01|Particular|Educación regular|Presencial|Matutina|Terrestre|106|18
11H00039|CENTRO ARTESANAL DOROTEA CARRION|11|LOJA|1101|LOJA|110101|EL SAGRARIO|11D01|Fiscal|Popular Permanente|Presencial|Matutina|Terrestre|75|9
11H00040|DR  JOSE MIGUEL CARRION  MORA|11|LOJA|1101|LOJA|110101|EL SAGRARIO|11D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|24|2
11H00041|UNIDAD EDUCATIVA A DISTANCIA DE LOJA EXT HNO ANGEL PASTRANA|11|LOJA|1101|LOJA|110104|VALLE|11D01|Fiscomisional|Popular Permanente|A Distancia|Matutina|Terrestre|1070|42
11H00043|ANTONIO PENA CELI|11|LOJA|1101|LOJA|110101|EL SAGRARIO|11D01|Particular|Educación regular|Presencial|Matutina|Terrestre|688|38
11H00044|CENTRO EDUCATIVO INTERANDINO|11|LOJA|1101|LOJA|110101|EL SAGRARIO|11D01|Particular|Educación regular|Presencial|Matutina|Terrestre|163|18
11H00047|CENTRO DE FORMACION ARTESANAL RAMONA CABRERA|11|LOJA|1101|LOJA|110101|EL SAGRARIO|11D01|Fiscal|Popular Permanente|Presencial|Matutina|Terrestre|107|11
11H00053|UNIDAD EDUCATIVA SANTA MARIANA DE JESUS|11|LOJA|1101|LOJA|110101|EL SAGRARIO|11D01|Particular|Educación regular|Presencial|Matutina|Terrestre|1223|59
11H00056|ESC. ADOLFO JURADO GONZALEZ|11|LOJA|1101|LOJA|110101|EL SAGRARIO|11D01|Fiscal|Educación regular|Presencial|Matutina y Vespertina|Terrestre|459|24
11H00058|JUAN PABLO II|11|LOJA|1101|LOJA|110101|EL SAGRARIO|11D01|Particular|Educación regular|Presencial|Matutina|Terrestre|84|13
11H00060|RAINBOW PLAY SCHOOL|11|LOJA|1101|LOJA|110101|EL SAGRARIO|11D01|Particular|Educación regular|Presencial|Matutina|Terrestre|100|6
11H00065|CENTRO EDUCATIVO PARTICULAR BILINGUE BETEL|11|LOJA|1101|LOJA|110101|EL SAGRARIO|11D01|Particular|Educación regular|Presencial|Matutina|Terrestre|155|16
11H00091|COLEGIO PARTICULAR ISIDRO AYORA|11|LOJA|1101|LOJA|110102|SAN SEBASTIAN|11D01|Particular|Educación regular|Semipresencial|Vespertina|Terrestre|375|10
11H00123|COLEGIO PARTICULA R JUAN MONTALVO|11|LOJA|1101|LOJA|110102|SAN SEBASTIAN|11D01|Particular|Educación regular|Presencial|Matutina|Terrestre|245|22
11H00001|MIGUEL RIOFRIO  N 1|11|LOJA|1101|LOJA|110101|EL SAGRARIO|11D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|1112|44
11H00002|UNIDAD EDUCATIVA ATENEO|11|LOJA|1101|LOJA|110101|EL SAGRARIO|11D01|Particular|Educación regular|Presencial|Matutina|Terrestre|309|27
11H00004|MONS. FRANCISCO VALDIVIEZO ALVARADO|11|LOJA|1101|LOJA|110101|EL SAGRARIO|11D01|Fiscal|Popular Permanente|Presencial|Vespertina|Terrestre|196|14
11H00005|SAN JUAN BAUTISTA DE LA SALLE|11|LOJA|1101|LOJA|110101|EL SAGRARIO|11D01|Fiscomisional|Educación regular|Presencial|Vespertina|Terrestre|234|17
11H00008|UNIDAD EDUCATIVA FISCOMISIONAL  VICENTE ANDA AGUIRRE|11|LOJA|1101|LOJA|110101|EL SAGRARIO|11D01|Fiscomisional|Educación regular|Presencial|Matutina y Nocturna|Terrestre|1706|110
11H00011|UNIDAD EDUCATIVA PARTICULAR LA INMACULADA|11|LOJA|1101|LOJA|110101|EL SAGRARIO|11D01|Particular|Educación regular|Presencial|Matutina|Terrestre|1495|76
11H00014|JOSE ANTONIO EGUIGUREN  LA SALLE|11|LOJA|1101|LOJA|110101|EL SAGRARIO|11D01|Particular|Educación regular|Presencial|Matutina|Terrestre|1215|60
11H00015|UNIDAD EDUCATIVA SAN FRANCISCO DE ASIS|11|LOJA|1101|LOJA|110101|EL SAGRARIO|11D01|Fiscomisional|Educación regular|Presencial|Matutina|Terrestre|1423|62
11H00016|UNIDAD EDUCATIVA LA PORCIUNCULA|11|LOJA|1101|LOJA|110101|EL SAGRARIO|11D01|Particular|Educación regular|Presencial|Matutina|Terrestre|986|45
11H00017|MIGUEL ANGEL SUAREZ ROJAS|11|LOJA|1101|LOJA|110101|EL SAGRARIO|11D01|Particular|Educación regular|Presencial|Matutina|Terrestre|368|23
11H00020|ESCUELA 18 DE NOVIEMBRE|11|LOJA|1101|LOJA|110101|EL SAGRARIO|11D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|486|22
11H00025|CENTRO DE DESARROLLO INTEGRAL PUNTO DE PARTIDA|11|LOJA|1101|LOJA|110101|EL SAGRARIO|11D01|Particular|Educación regular|Presencial|Matutina|Terrestre|226|25
11H00032|MIGUEL RIOFRIO N° 2|11|LOJA|1101|LOJA|110101|EL SAGRARIO|11D01|Fiscal|Educación regular|Presencial|Vespertina|Terrestre|521|28
11H00034|ESCUELA PARTICULAR VESPERTINA CONFESIONAL LA DOLOROSA|11|LOJA|1101|LOJA|110101|EL SAGRARIO|11D01|Particular|Educación regular|Presencial|Vespertina|Terrestre|263|24
11H00059|INSTITUTO ESPECIAL FISCAL PARA CIEGOS BYRON EGUIGUREN|11|LOJA|1101|LOJA|110101|EL SAGRARIO|11D01|Fiscal|Educación Especial|Presencial|Matutina y Vespertina|Terrestre|34|12
11H00007|COLEGIO DE BACHILLERATO BEATRIZ CUEVA DE AYORA|11|LOJA|1101|LOJA|110101|EL SAGRARIO|11D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|2003|129
11H01837|LAS ABEJITAS|11|LOJA|1101|LOJA|110103|SUCRE|11D01|Particular|Educación regular|Presencial|Matutina|Terrestre|27|8
11H01860|CADE|11|LOJA|1101|LOJA|110101|EL SAGRARIO|11D01|Particular|Educación Especial|Presencial|Matutina|Terrestre|45|20
11H01963|COLEGIO DR. ANTONIO PEñA CELI|11|LOJA|1101|LOJA|110103|SUCRE|11D01|Particular|Educación regular|Presencial|Matutina|Terrestre|298|25
11H00235|ROSA JOSEFINA BURNEO DE BURNEO|11|LOJA|1101|LOJA|110103|SUCRE|11D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|280|17
11H00259|MONTSERRAT|11|LOJA|1101|LOJA|110103|SUCRE|11D01|Particular|Educación regular|Presencial|Matutina|Terrestre|19|2
11H00260|CENTRO DE PRIMARIA POPULAR BRIGADA DE INFANTERIA N 7|11|LOJA|1101|LOJA|110103|SUCRE|11D01|Fiscal|No Escolarizado|Presencial|Nocturna|Terrestre|13|1
11H00278|LAS ARDILLITAS|11|LOJA|1101|LOJA|110103|SUCRE|11D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|60|2
11H00152|LUIS ANTONIO ENRIQUE ORTEGA|11|LOJA|1101|LOJA|110103|SUCRE|11D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|376|18
11H00154|VICENTE BASTIDAS REINOSO|11|LOJA|1101|LOJA|110103|SUCRE|11D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|317|19
11H00157|25 DE DICIEMBRE|11|LOJA|1101|LOJA|110103|SUCRE|11D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|187|10
11H00158|ISIDRO AYORA PRESIDENTE|11|LOJA|1101|LOJA|110103|SUCRE|11D01|Fiscal|Educación regular|Presencial|Nocturna|Terrestre|156|9
11H00165|MANUEL IGNACIO MONTERO VALDIVIESO|11|LOJA|1101|LOJA|110103|SUCRE|11D01|Fiscal|Educación regular|Presencial|Matutina y Nocturna|Terrestre|189|12
11H00167|HERNAN GALLARDO MOSCOSO|11|LOJA|1101|LOJA|110103|SUCRE|11D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|179|9
11H00170|PARAISO INFANTIL|11|LOJA|1101|LOJA|110103|SUCRE|11D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|43|3
11H00173|PEDRO DE CIANCA|11|LOJA|1101|LOJA|110103|SUCRE|11D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|23|2
11H00179|BURBUJITAS DE SABIDURIA|11|LOJA|1101|LOJA|110103|SUCRE|11D01|Particular|Educación regular|Presencial|Matutina|Terrestre|31|5
11H00183|FILOMENA ROJAS|11|LOJA|1101|LOJA|110103|SUCRE|11D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|234|12
11H00195|ZOILA MARIA ASTUDILLO CELI|11|LOJA|1101|LOJA|110103|SUCRE|11D01|Fiscal|Educación regular|Presencial|Vespertina|Terrestre|165|11
11H00202|JOSE ALEJANDRINO VELASCO|11|LOJA|1101|LOJA|110103|SUCRE|11D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|393|19
11H00208|FILOMENA MORA DE CARRION|11|LOJA|1101|LOJA|110103|SUCRE|11D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|359|22
11H00217|UNIDAD EDUCATIVA MUNICIPAL DR ANGEL FELICISIMO ROJAS|11|LOJA|1101|LOJA|110103|SUCRE|11D01|Municipal|Educación regular|Presencial|Matutina|Terrestre|163|14
11H00222|UNIDAD EDUCATIVA MUNICIPAL MONSEÑOR JORGE GUILLERMO ARMIJOS|11|LOJA|1101|LOJA|110103|SUCRE|11D01|Municipal|Educación regular|Presencial|Matutina|Terrestre|172|11
11H00049|CIUDAD DE LOJA|11|LOJA|1101|LOJA|110101|EL SAGRARIO|11D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|694|32
11H00054|JULIO ORDOÑEZ ESPINOSA|11|LOJA|1101|LOJA|110101|EL SAGRARIO|11D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|869|37
11H00057|JOSE ANGEL PALACIO|11|LOJA|1101|LOJA|110101|EL SAGRARIO|11D01|Fiscal|Educación regular|Presencial|Vespertina|Terrestre|270|19
11H00067|ORIENTE ECUATORIANO|11|LOJA|1101|LOJA|110101|EL SAGRARIO|11D01|Fiscal|Educación regular|Presencial|Nocturna|Terrestre|14|1
11H00026|COLEGIO FISCAL MIXTO MANUEL ENRIQUE RENGEL|11|LOJA|1101|LOJA|110101|EL SAGRARIO|11D01|Fiscal|Educación regular|Presencial|Nocturna|Terrestre|287|23
11H00031|ROSA GRIMANESA ORTEGA|11|LOJA|1101|LOJA|110101|EL SAGRARIO|11D01|Fiscal|Educación regular|Presencial|Vespertina|Terrestre|111|11
11H00036|JOSE MIGUEL GARCIA MORENO|11|LOJA|1101|LOJA|110101|EL SAGRARIO|11D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|167|9
11H01749|INTERNATIONAL SCHOOL HIJOS DEL REY|11|LOJA|1101|LOJA|110101|EL SAGRARIO|11D01|Particular|Educación regular|Presencial|Matutina|Terrestre|63|7
11H00164|COLEGIO NACIONAL ADOLFO VALAREZO|11|LOJA|1101|LOJA|110103|SUCRE|11D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|1024|55
11H01840|CENTRO DE REHABILITACION DE MENORES|11|LOJA|1101|LOJA|110102|SAN SEBASTIAN|11D01|Fiscal|No Escolarizado|Presencial|Matutina|Terrestre|0|4
11H01841|CENTRO EDUCATIVO PARTICULAR BILINGUE DIRIGENTES DEL FUTURO|11|LOJA|1101|LOJA|110101|EL SAGRARIO|11D01|Particular|Educación regular|Presencial|Matutina|Terrestre|112|11
11H01848|PARTICULAR A DISTANCIA AMAZONAS|11|LOJA|1101|LOJA|110103|SUCRE|11D01|Particular|Educación regular|A Distancia|Matutina, Vesperina y Nocturna|Terrestre|327|16
11H00137|LAURO DAMERVAL AYORA Nº2|11|LOJA|1101|LOJA|110102|SAN SEBASTIAN|11D01|Fiscal|Educación regular|Presencial|Vespertina|Terrestre|122|9
11H00139|INSTITUTO PARTICULAR DE EDUCACION BASICA SIMON BOLIVAR|11|LOJA|1101|LOJA|110102|SAN SEBASTIAN|11D01|Particular|Educación regular|Presencial|Matutina|Terrestre|196|21
11H00156|RAMON SEBASTIAN VALDIVIEZO|11|LOJA|1101|LOJA|110103|SUCRE|11D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|37|3
11H00160|REPUBLICA DE CUBA|11|LOJA|1101|LOJA|110103|SUCRE|11D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|46|3
11H00162|DANIEL RODAS BUSTAMANTE|11|LOJA|1101|LOJA|110103|SUCRE|11D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|422|24
11H00163|DRA  MATILDE HIDALGO DE PROCEL N1|11|LOJA|1101|LOJA|110103|SUCRE|11D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|448|21
11H00168|GRACIELA FELIPA ATARIHUANA|11|LOJA|1101|LOJA|110102|SAN SEBASTIAN|11D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|317|17
11H00171|UNIDAD EDUCATIVA MUNICIPAL TIERRAS COLORADAS|11|LOJA|1101|LOJA|110103|SUCRE|11D01|Municipal|Educación regular|Presencial|Matutina|Terrestre|223|15
11H00178|U.E MUNICIPAL BORJA|11|LOJA|1101|LOJA|110103|SUCRE|11D01|Municipal|Educación regular|Presencial|Matutina y Vespertina|Terrestre|120|12
11H00186|MATILDE HIDALGO DE PROCEL NRO 2|11|LOJA|1101|LOJA|110103|SUCRE|11D01|Fiscal|Educación regular|Presencial|Vespertina|Terrestre|125|13
11H00187|ANDRES MACHADO MONTERO|11|LOJA|1101|LOJA|110103|SUCRE|11D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|102|5
11H00194|CAPULÍ LOMA|11|LOJA|1101|LOJA|110103|SUCRE|11D01|Municipal|Educación regular|Presencial|Matutina|Terrestre|124|10
11H00199|MONS.JUAN MARIA RIOFRIO|11|LOJA|1101|LOJA|110103|SUCRE|11D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|308|17
11H00205|JOSE MIGUEL BURNEO BURNEO|11|LOJA|1101|LOJA|110103|SUCRE|11D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|314|17
11H00209|LUZ HORTENSIA RUIZ CENTRO ARTESANAL|11|LOJA|1101|LOJA|110102|SAN SEBASTIAN|11D01|Fiscal|Popular Permanente|Presencial|Nocturna|Terrestre|131|10
11H00210|CENTRO EDUCATIVO IV CENTENARIO 2|11|LOJA|1101|LOJA|110103|SUCRE|11D01|Fiscal|Educación regular|Presencial|Vespertina|Terrestre|260|19
11H00211|CENTRO EDUCATIVO SAGRADO CORAZON PRIMARIA|11|LOJA|1101|LOJA|110102|SAN SEBASTIAN|11D01|Particular|Educación regular|Presencial|Matutina|Terrestre|64|9
11H00213|NIÑO JESUS|11|LOJA|1101|LOJA|110102|SAN SEBASTIAN|11D01|Fiscomisional|Educación regular|Presencial|Matutina|Terrestre|133|7
11H00218|C.E.P. TIMOTEO|11|LOJA|1101|LOJA|110103|SUCRE|11D01|Particular|Educación regular|Presencial|Matutina|Terrestre|68|7
11H00037|UNIDAD INFANTIL MUNICIPAL CENTRO COMERIAL LOJA|11|LOJA|1101|LOJA|110101|EL SAGRARIO|11D01|Municipal|Educación regular|Presencial|Matutina y Vespertina|Terrestre|107|13
11H00080|LAURO DAMERVAL AYORA 1|11|LOJA|1101|LOJA|110102|SAN SEBASTIAN|11D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|917|42
11H00083|INSTITUTO EDUCATIVO SAN FRANCISCO JAVIER|11|LOJA|1101|LOJA|110103|SUCRE|11D01|Particular|Educación regular|Presencial|Matutina|Terrestre|87|11
11H00097|CENTRO DE AUDICION Y LENGUAJE|11|LOJA|1101|LOJA|110102|SAN SEBASTIAN|11D01|Particular|Educación Especial|Presencial|Matutina y Vespertina|Terrestre|118|15
11H00114|LAS TRAVESURAS DE CAMILO|11|LOJA|1101|LOJA|110102|SAN SEBASTIAN|11D01|Particular|Educación regular|Presencial|Matutina|Terrestre|26|4
11H00207|CUARTO  CENTENARIO  N 1|11|LOJA|1101|LOJA|110103|SUCRE|11D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|540|28
11H00073|ZOILA ALVARADO DE JARAMILLO|11|LOJA|1101|LOJA|110102|SAN SEBASTIAN|11D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|596|29
11H00270|FERNANDO CHAVEZ|11|LOJA|1101|LOJA|110104|VALLE|11D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|82|11
11H01847|SIN NOMBRE|11|LOJA|1101|LOJA|110104|VALLE|11D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|13|1
11H01852|CENTINELA DEL SUR|11|LOJA|1101|LOJA|110104|VALLE|11D01|Particular|Popular Permanente|Presencial|Vespertina y Nocturna|Terrestre|46|5
11H01857|MADRE ETERNA|11|LOJA|1101|LOJA|110104|VALLE|11D01|Particular|Educación regular|Presencial|Matutina|Terrestre|10|2
11H01896|LA FLORIDA|11|LOJA|1101|LOJA|110104|VALLE|11D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|15|1
11H00229|RAMON BURNEO|11|LOJA|1101|LOJA|110104|VALLE|11D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|98|10
11H00230|JOSE RAFAEL ARIZAGA VEGA|11|LOJA|1101|LOJA|110104|VALLE|11D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|49|5
11H00242|I.E. ESPECIAL DE LOJA NO. 2|11|LOJA|1101|LOJA|110104|VALLE|11D01|Fiscomisional|Educación Especial|Presencial|Matutina|Terrestre|48|11
11H00248|DR.JORGE CASTILLO CARRION|11|LOJA|1101|LOJA|110104|VALLE|11D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|56|4
11H00250|FEDERICO GARCIA LORCA|11|LOJA|1101|LOJA|110104|VALLE|11D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|20|4
11H00252|DR. ANGEL RAFAEL MORALES|11|LOJA|1101|LOJA|110104|VALLE|11D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|43|3
11H00253|ROSA SANCHEZ DE FIERRO|11|LOJA|1101|LOJA|110104|VALLE|11D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|31|4
11H00256|CLOTILDE GUILLEN DE REZANO|11|LOJA|1101|LOJA|110104|VALLE|11D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|15|2
11H00257|DR LUIS FELIPE ZAPATER ALVAREZ BLANCO|11|LOJA|1101|LOJA|110104|VALLE|11D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|208|11
11H00261|24 DE MAYO|11|LOJA|1101|LOJA|110104|VALLE|11D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|210|13
11H00266|HUGO GUILLERMO GONZALEZ|11|LOJA|1101|LOJA|110104|VALLE|11D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|105|3
11H00272|IBEROAMERICANO SAN AGUSTIN|11|LOJA|1101|LOJA|110104|VALLE|11D01|Particular|Educación regular|Presencial|Matutina|Terrestre|255|25
11H00275|POMPILIO REINOSO JARAMILLO|11|LOJA|1101|LOJA|110104|VALLE|11D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|231|16
11H00277|COLEGIO PARTICULAR EUGENIO ESPEJO|11|LOJA|1101|LOJA|110104|VALLE|11D01|Particular|Educación regular|Presencial|Matutina|Terrestre|577|31
11H00282|JULIO MARIA MATOVELLE|11|LOJA|1101|LOJA|110103|SUCRE|11D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|451|21
11H00283|MARIETA DE VEINTIMILLA|11|LOJA|1101|LOJA|110104|VALLE|11D01|Fiscal|Educación regular|Presencial|Matutina y Vespertina|Terrestre|685|30
11H00285|UNIDAD EDUCATIVA TENIENTE CORONEL LAURO GUERRERO|11|LOJA|1101|LOJA|110104|VALLE|11D01|Particular|Educación regular|Presencial|Matutina|Terrestre|971|58
11H00286|ALBERGUE INFANTIL PADRE JULIO VILLARROEL OCAÑA|11|LOJA|1101|LOJA|110104|VALLE|11D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|74|4
11H00290|GUSTAVO DARQUEA TERAN|11|LOJA|1101|LOJA|110104|VALLE|11D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|44|6
11H00291|JOSE MARIA JARAMILLO SUAREZ|11|LOJA|1101|LOJA|110104|VALLE|11D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|45|4
11H00219|EMILIANO MORA|11|LOJA|1101|LOJA|110104|VALLE|11D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|29|3
11H00220|EDUCARE|11|LOJA|1101|LOJA|110104|VALLE|11D01|Particular|Educación regular|Presencial|Matutina|Terrestre|200|19
11H00223|JOSE INGENIEROS NUMERO 1|11|LOJA|1101|LOJA|110104|VALLE|11D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|704|29
11H00226|FRANCISCO RODAS BUSTAMANTE|11|LOJA|1101|LOJA|110104|VALLE|11D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|0|1
11H00294|MUNDO DE JUGUETE|11|LOJA|1101|LOJA|110104|VALLE|11D01|Particular|Educación regular|Presencial|Matutina|Terrestre|20|1
11H00296|JOSE INGENIERO N 2|11|LOJA|1101|LOJA|110104|VALLE|11D01|Fiscal|Educación regular|Presencial|Vespertina|Terrestre|305|21
11H00046|SAN PABLO|11|LOJA|1101|LOJA|110104|VALLE|11D01|Particular|Educación regular|Presencial|Matutina|Terrestre|37|7
11B00056|CENTRO EDUCATIVO COMUNITARIO PACHAKUTIK|11|LOJA|1101|LOJA|110104|VALLE|11D01|Fiscal|Educación regular|Presencial|Vespertina|Terrestre|31|2
11H00271|UNIDAD EDUCATIVA FERNANDO SUAREZ PALACIO|11|LOJA|1101|LOJA|110104|VALLE|11D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|345|25
11B00065|AMARILIS FUENTES|11|LOJA|1101|LOJA|110157|SAN LUCAS|11D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|37|3
11B00066|INTI PAKARI|11|LOJA|1101|LOJA|110157|SAN LUCAS|11D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|24|3
